gene_id	reads_per_gene	transcript	reads_per_transcript
ENSG00000169814.16	26	ENST00000427382.2	1
ENSG00000169814.16	26	ENST00000436193.5	1
ENSG00000169814.16	26	ENST00000449107.7	6
ENSG00000169814.16	26	ENST00000480711.1	1
ENSG00000169814.16	26	ENST00000642517.1	1
ENSG00000169814.16	26	ENST00000672065.1	11
ENSG00000169826.8	2	ENST00000374466.4	2
ENSG00000169836.5	5	ENST00000304883.3	5
ENSG00000169851.15	4	ENST00000361762.3	4
ENSG00000169855.20	33	ENST00000464233.6	13
ENSG00000169855.20	33	ENST00000467549.5	17
ENSG00000169855.20	33	ENST00000495273.5	3
ENSG00000169862.19	5	ENST00000458100.6	2
ENSG00000169862.19	5	ENST00000511377.5	3
ENSG00000169884.14	3	ENST00000301061.9	3
ENSG00000169894.18	1	ENST00000614399.1	1
ENSG00000169895.6	51	ENST00000380155.4	51
ENSG00000169902.15	1	ENST00000649664.1	1
ENSG00000169905.12	8	ENST00000367612.7	2
ENSG00000169905.12	8	ENST00000482587.5	3
ENSG00000169905.12	8	ENST00000483123.1	1
ENSG00000169905.12	8	ENST00000609928.5	2
ENSG00000169908.12	1	ENST00000305366.8	1
ENSG00000169919.17	17	ENST00000304895.9	14
ENSG00000169919.17	17	ENST00000447929.5	2
ENSG00000169919.17	17	ENST00000466883.5	1
ENSG00000169925.17	43	ENST00000303407.12	40
ENSG00000169925.17	43	ENST00000371834.6	1
ENSG00000169925.17	43	ENST00000473349.1	2
ENSG00000169955.7	3	ENST00000252799.3	1
ENSG00000169955.7	3	ENST00000568028.1	2
ENSG00000169957.10	4	ENST00000380412.7	3
ENSG00000169957.10	4	ENST00000562803.1	1
ENSG00000169967.16	2	ENST00000344908.9	2
ENSG00000169972.12	1	ENST00000379031.10	1
ENSG00000169981.11	14	ENST00000296092.7	6
ENSG00000169981.11	14	ENST00000396056.7	7
ENSG00000169981.11	14	ENST00000415571.6	1
ENSG00000169989.3	3	ENST00000304337.3	3
ENSG00000170004.17	4	ENST00000330494.12	3
ENSG00000170004.17	4	ENST00000672838.1	1
ENSG00000170017.12	18	ENST00000306107.9	1
ENSG00000170017.12	18	ENST00000486979.6	3
ENSG00000170017.12	18	ENST00000491388.6	14
ENSG00000170027.7	48	ENST00000307630.5	48
ENSG00000170035.16	34	ENST00000410062.9	32
ENSG00000170035.16	34	ENST00000602710.5	1
ENSG00000170035.16	34	ENST00000602888.5	1
ENSG00000170037.14	19	ENST00000563694.6	10
ENSG00000170037.14	19	ENST00000565740.5	9
ENSG00000170043.12	23	ENST00000303731.9	23
ENSG00000170085.18	2	ENST00000429602.7	2
ENSG00000170088.14	11	ENST00000306480.11	11
ENSG00000170089.15	5	ENST00000506672.5	5
ENSG00000170113.16	3	ENST00000337435.9	2
ENSG00000170113.16	3	ENST00000557930.1	1
ENSG00000170142.12	29	ENST00000306627.8	27
ENSG00000170142.12	29	ENST00000424381.5	2
ENSG00000170144.20	429	ENST00000392524.6	322
ENSG00000170144.20	429	ENST00000411529.6	90
ENSG00000170144.20	429	ENST00000432457.2	8
ENSG00000170144.20	429	ENST00000435711.5	9
ENSG00000170145.5	3	ENST00000304987.4	3
ENSG00000170175.11	12	ENST00000536404.6	9
ENSG00000170175.11	12	ENST00000575379.1	3
ENSG00000170185.10	9	ENST00000307017.9	5
ENSG00000170185.10	9	ENST00000511739.1	4
ENSG00000170190.16	3	ENST00000329783.9	3
ENSG00000170191.5	20	ENST00000304788.4	20
ENSG00000170222.12	2	ENST00000379774.5	2
ENSG00000170231.16	1	ENST00000393980.8	1
ENSG00000170234.13	2	ENST00000456329.7	1
ENSG00000170234.13	2	ENST00000523662.1	1
ENSG00000170242.19	117	ENST00000339865.9	13
ENSG00000170242.19	117	ENST00000399455.2	55
ENSG00000170242.19	117	ENST00000527733.7	49
ENSG00000170248.15	129	ENST00000307296.8	125
ENSG00000170248.15	129	ENST00000457054.6	2
ENSG00000170248.15	129	ENST00000473593.1	2
ENSG00000170260.9	50	ENST00000335870.7	50
ENSG00000170264.13	33	ENST00000404929.6	12
ENSG00000170264.13	33	ENST00000405894.3	11
ENSG00000170264.13	33	ENST00000418113.5	6
ENSG00000170264.13	33	ENST00000456262.5	3
ENSG00000170264.13	33	ENST00000478494.1	1
ENSG00000170266.16	152	ENST00000307363.10	128
ENSG00000170266.16	152	ENST00000399402.7	24
ENSG00000170270.5	4	ENST00000306954.5	4
ENSG00000170271.11	7	ENST00000326080.10	7
ENSG00000170275.15	2	ENST00000320954.11	1
ENSG00000170275.15	2	ENST00000449224.1	1
ENSG00000170291.15	24	ENST00000396627.6	4
ENSG00000170291.15	24	ENST00000396628.6	13
ENSG00000170291.15	24	ENST00000570322.5	1
ENSG00000170291.15	24	ENST00000573513.5	2
ENSG00000170291.15	24	ENST00000574993.5	4
ENSG00000170293.9	1	ENST00000307526.4	1
ENSG00000170296.10	66	ENST00000302386.10	64
ENSG00000170296.10	66	ENST00000571253.1	2
ENSG00000170310.15	5	ENST00000306357.9	5
ENSG00000170312.16	130	ENST00000373809.2	2
ENSG00000170312.16	130	ENST00000395284.8	121
ENSG00000170312.16	130	ENST00000448257.6	1
ENSG00000170312.16	130	ENST00000519760.1	1
ENSG00000170312.16	130	ENST00000614696.4	5
ENSG00000170315.14	334	ENST00000302182.8	319
ENSG00000170315.14	334	ENST00000395837.1	2
ENSG00000170315.14	334	ENST00000395839.5	13
ENSG00000170322.14	19	ENST00000524746.5	1
ENSG00000170322.14	19	ENST00000524794.5	17
ENSG00000170322.14	19	ENST00000531755.5	1
ENSG00000170325.14	5	ENST00000360871.7	3
ENSG00000170325.14	5	ENST00000528746.5	2
ENSG00000170340.11	1	ENST00000301998.5	1
ENSG00000170345.10	7	ENST00000303562.9	6
ENSG00000170345.10	7	ENST00000555686.1	1
ENSG00000170348.9	156	ENST00000303575.9	151
ENSG00000170348.9	156	ENST00000556969.5	1
ENSG00000170348.9	156	ENST00000557670.5	4
ENSG00000170364.12	15	ENST00000358065.4	6
ENSG00000170364.12	15	ENST00000358950.4	2
ENSG00000170364.12	15	ENST00000413809.5	1
ENSG00000170364.12	15	ENST00000425863.5	3
ENSG00000170364.12	15	ENST00000430981.1	3
ENSG00000170365.10	6	ENST00000394092.6	3
ENSG00000170365.10	6	ENST00000511255.1	1
ENSG00000170365.10	6	ENST00000515385.1	1
ENSG00000170365.10	6	ENST00000515527.1	1
ENSG00000170385.10	2	ENST00000367001.5	2
ENSG00000170412.18	7	ENST00000392627.7	5
ENSG00000170412.18	7	ENST00000392629.3	2
ENSG00000170417.16	5	ENST00000409528.5	4
ENSG00000170417.16	5	ENST00000469971.5	1
ENSG00000170421.12	485	ENST00000293308.11	478
ENSG00000170421.12	485	ENST00000550170.5	6
ENSG00000170421.12	485	ENST00000552551.5	1
ENSG00000170425.3	1	ENST00000304222.2	1
ENSG00000170430.10	14	ENST00000306010.8	14
ENSG00000170439.7	5	ENST00000394252.4	3
ENSG00000170439.7	5	ENST00000614691.1	2
ENSG00000170445.16	141	ENST00000415192.6	8
ENSG00000170445.16	141	ENST00000438307.6	3
ENSG00000170445.16	141	ENST00000457527.6	9
ENSG00000170445.16	141	ENST00000504156.7	113
ENSG00000170445.16	141	ENST00000504366.5	2
ENSG00000170445.16	141	ENST00000675851.1	1
ENSG00000170445.16	141	ENST00000675898.1	5
ENSG00000170448.12	28	ENST00000329043.7	2
ENSG00000170448.12	28	ENST00000381538.7	7
ENSG00000170448.12	28	ENST00000502448.5	2
ENSG00000170448.12	28	ENST00000507131.5	12
ENSG00000170448.12	28	ENST00000507489.2	5
ENSG00000170456.16	8	ENST00000536562.5	8
ENSG00000170464.10	34	ENST00000302060.10	34
ENSG00000170471.15	21	ENST00000397040.5	6
ENSG00000170471.15	21	ENST00000438490.2	8
ENSG00000170471.15	21	ENST00000461147.1	4
ENSG00000170471.15	21	ENST00000632792.1	3
ENSG00000170473.17	42	ENST00000302533.6	1
ENSG00000170473.17	42	ENST00000398213.4	7
ENSG00000170473.17	42	ENST00000408946.7	34
ENSG00000170500.13	1	ENST00000409647.1	1
ENSG00000170502.13	60	ENST00000302174.9	59
ENSG00000170502.13	60	ENST00000473942.5	1
ENSG00000170515.14	409	ENST00000303305.11	409
ENSG00000170522.10	126	ENST00000302274.8	94
ENSG00000170522.10	126	ENST00000394607.7	27
ENSG00000170522.10	126	ENST00000506461.1	1
ENSG00000170522.10	126	ENST00000506625.5	2
ENSG00000170522.10	126	ENST00000513003.1	1
ENSG00000170522.10	126	ENST00000514184.5	1
ENSG00000170525.21	17	ENST00000379775.9	8
ENSG00000170525.21	17	ENST00000379789.8	7
ENSG00000170525.21	17	ENST00000475881.5	2
ENSG00000170540.15	791	ENST00000304414.12	773
ENSG00000170540.15	791	ENST00000546206.6	16
ENSG00000170540.15	791	ENST00000567969.1	2
ENSG00000170542.6	40	ENST00000380698.5	40
ENSG00000170545.17	4	ENST00000603798.6	3
ENSG00000170545.17	4	ENST00000603864.5	1
ENSG00000170549.4	1	ENST00000302006.4	1
ENSG00000170558.10	38	ENST00000269141.8	20
ENSG00000170558.10	38	ENST00000399380.7	17
ENSG00000170558.10	38	ENST00000675708.1	1
ENSG00000170571.12	14	ENST00000303221.10	2
ENSG00000170571.12	14	ENST00000505896.5	12
ENSG00000170579.17	5	ENST00000400145.6	1
ENSG00000170579.17	5	ENST00000581527.5	2
ENSG00000170579.17	5	ENST00000581550.5	1
ENSG00000170579.17	5	ENST00000639615.1	1
ENSG00000170581.14	21	ENST00000314128.9	14
ENSG00000170581.14	21	ENST00000557235.5	5
ENSG00000170581.14	21	ENST00000651915.1	2
ENSG00000170584.11	28	ENST00000302764.9	28
ENSG00000170606.15	421	ENST00000304858.7	363
ENSG00000170606.15	421	ENST00000514825.1	1
ENSG00000170606.15	421	ENST00000615899.1	22
ENSG00000170606.15	421	ENST00000617074.4	35
ENSG00000170608.3	7	ENST00000302177.3	7
ENSG00000170619.10	28	ENST00000305103.4	15
ENSG00000170619.10	28	ENST00000402718.4	10
ENSG00000170619.10	28	ENST00000543949.2	3
ENSG00000170629.14	2	ENST00000446373.1	2
ENSG00000170631.15	8	ENST00000394909.7	6
ENSG00000170631.15	8	ENST00000527427.1	1
ENSG00000170631.15	8	ENST00000527512.5	1
ENSG00000170632.14	13	ENST00000306450.5	10
ENSG00000170632.14	13	ENST00000428183.6	2
ENSG00000170632.14	13	ENST00000479145.1	1
ENSG00000170633.16	69	ENST00000361234.9	49
ENSG00000170633.16	69	ENST00000392465.7	14
ENSG00000170633.16	69	ENST00000554484.1	2
ENSG00000170633.16	69	ENST00000556562.1	1
ENSG00000170633.16	69	ENST00000613529.4	3
ENSG00000170638.9	9	ENST00000303434.8	1
ENSG00000170638.9	9	ENST00000380909.8	8
ENSG00000170653.19	13	ENST00000420353.7	11
ENSG00000170653.19	13	ENST00000546661.1	1
ENSG00000170653.19	13	ENST00000548446.6	1
ENSG00000170677.6	37	ENST00000397942.4	37
ENSG00000170681.7	1	ENST00000307584.6	1
ENSG00000170703.15	1	ENST00000433608.6	1
ENSG00000170734.12	12	ENST00000372226.1	3
ENSG00000170734.12	12	ENST00000372236.9	9
ENSG00000170743.17	2	ENST00000318881.11	1
ENSG00000170743.17	2	ENST00000532592.1	1
ENSG00000170745.12	2	ENST00000304101.9	2
ENSG00000170759.11	42	ENST00000302418.5	42
ENSG00000170775.3	2	ENST00000303921.3	2
ENSG00000170776.22	40	ENST00000394518.7	12
ENSG00000170776.22	40	ENST00000559362.5	24
ENSG00000170776.22	40	ENST00000560579.5	4
ENSG00000170779.11	121	ENST00000336219.4	119
ENSG00000170779.11	121	ENST00000392590.3	2
ENSG00000170791.18	69	ENST00000303759.3	26
ENSG00000170791.18	69	ENST00000355315.8	9
ENSG00000170791.18	69	ENST00000518801.5	10
ENSG00000170791.18	69	ENST00000518944.1	3
ENSG00000170791.18	69	ENST00000521831.5	3
ENSG00000170791.18	69	ENST00000523061.5	1
ENSG00000170791.18	69	ENST00000523667.5	1
ENSG00000170791.18	69	ENST00000523975.5	16
ENSG00000170802.16	8	ENST00000340553.8	1
ENSG00000170802.16	8	ENST00000616844.1	7
ENSG00000170832.13	62	ENST00000300896.9	20
ENSG00000170832.13	62	ENST00000393003.7	1
ENSG00000170832.13	62	ENST00000589761.1	2
ENSG00000170832.13	62	ENST00000590133.5	1
ENSG00000170832.13	62	ENST00000592339.5	38
ENSG00000170836.12	4	ENST00000305921.8	4
ENSG00000170852.11	17	ENST00000304056.9	10
ENSG00000170852.11	17	ENST00000485611.5	1
ENSG00000170852.11	17	ENST00000621876.1	6
ENSG00000170854.18	16	ENST00000394198.7	16
ENSG00000170855.4	28	ENST00000546954.2	28
ENSG00000170860.4	2	ENST00000306024.4	2
ENSG00000170871.12	13	ENST00000307659.6	8
ENSG00000170871.12	13	ENST00000425103.5	4
ENSG00000170871.12	13	ENST00000503069.1	1
ENSG00000170876.8	105	ENST00000306077.5	105
ENSG00000170881.5	4	ENST00000303545.4	4
ENSG00000170889.14	975	ENST00000302907.9	900
ENSG00000170889.14	975	ENST00000391751.7	1
ENSG00000170889.14	975	ENST00000391752.5	3
ENSG00000170889.14	975	ENST00000391753.6	56
ENSG00000170889.14	975	ENST00000436445.5	2
ENSG00000170889.14	975	ENST00000441429.1	2
ENSG00000170889.14	975	ENST00000484121.5	10
ENSG00000170889.14	975	ENST00000626547.2	1
ENSG00000170891.11	1	ENST00000307746.9	1
ENSG00000170892.12	1	ENST00000496583.1	1
ENSG00000170899.11	10	ENST00000370963.9	7
ENSG00000170899.11	10	ENST00000486559.5	3
ENSG00000170903.11	47	ENST00000301919.9	1
ENSG00000170903.11	47	ENST00000530788.1	39
ENSG00000170903.11	47	ENST00000617528.1	7
ENSG00000170917.14	2	ENST00000304430.10	1
ENSG00000170917.14	2	ENST00000339154.6	1
ENSG00000170946.15	3	ENST00000465995.6	2
ENSG00000170946.15	3	ENST00000529086.5	1
ENSG00000170949.17	5	ENST00000418871.5	3
ENSG00000170949.17	5	ENST00000429604.5	1
ENSG00000170949.17	5	ENST00000597112.5	1
ENSG00000170954.11	11	ENST00000243643.8	3
ENSG00000170954.11	11	ENST00000421033.5	5
ENSG00000170954.11	11	ENST00000595174.5	1
ENSG00000170954.11	11	ENST00000595359.5	1
ENSG00000170954.11	11	ENST00000595813.5	1
ENSG00000170961.7	4	ENST00000303924.5	4
ENSG00000170962.13	4	ENST00000302251.9	1
ENSG00000170962.13	4	ENST00000393158.7	3
ENSG00000170989.10	2	ENST00000305352.7	2
ENSG00000171004.18	3	ENST00000370833.6	2
ENSG00000171004.18	3	ENST00000640529.1	1
ENSG00000171017.11	6	ENST00000306708.11	6
ENSG00000171033.13	3	ENST00000396418.7	1
ENSG00000171033.13	3	ENST00000518467.1	2
ENSG00000171045.16	2	ENST00000307180.4	2
ENSG00000171055.15	1	ENST00000405912.8	1
ENSG00000171067.11	19	ENST00000304271.11	15
ENSG00000171067.11	19	ENST00000533310.5	4
ENSG00000171097.14	34	ENST00000302586.8	27
ENSG00000171097.14	34	ENST00000436267.7	5
ENSG00000171097.14	34	ENST00000462722.5	1
ENSG00000171097.14	34	ENST00000483599.5	1
ENSG00000171100.15	66	ENST00000370396.7	66
ENSG00000171103.11	62	ENST00000306108.10	62
ENSG00000171105.14	15	ENST00000341500.9	15
ENSG00000171109.19	75	ENST00000263969.9	13
ENSG00000171109.19	75	ENST00000357390.8	2
ENSG00000171109.19	75	ENST00000466287.1	1
ENSG00000171109.19	75	ENST00000471841.6	57
ENSG00000171109.19	75	ENST00000474903.1	2
ENSG00000171130.18	50	ENST00000425642.2	49
ENSG00000171130.18	50	ENST00000606024.5	1
ENSG00000171135.15	48	ENST00000647897.1	48
ENSG00000171148.13	128	ENST00000301964.6	120
ENSG00000171148.13	128	ENST00000343450.2	1
ENSG00000171148.13	128	ENST00000440161.5	6
ENSG00000171148.13	128	ENST00000492103.1	1
ENSG00000171150.9	9	ENST00000306503.5	2
ENSG00000171150.9	9	ENST00000394861.3	7
ENSG00000171155.8	17	ENST00000304661.6	17
ENSG00000171159.5	3	ENST00000372994.2	2
ENSG00000171159.5	3	ENST00000492588.1	1
ENSG00000171160.18	10	ENST00000307450.11	10
ENSG00000171163.16	14	ENST00000306601.9	7
ENSG00000171163.16	14	ENST00000451251.5	3
ENSG00000171163.16	14	ENST00000463519.5	2
ENSG00000171163.16	14	ENST00000474351.5	1
ENSG00000171163.16	14	ENST00000533927.5	1
ENSG00000171169.9	11	ENST00000373078.5	11
ENSG00000171174.15	1	ENST00000302188.8	1
ENSG00000171189.17	1	ENST00000389125.7	1
ENSG00000171202.7	5	ENST00000304511.7	4
ENSG00000171202.7	5	ENST00000532180.1	1
ENSG00000171204.13	17	ENST00000358867.11	5
ENSG00000171204.13	17	ENST00000528361.5	1
ENSG00000171204.13	17	ENST00000529197.1	10
ENSG00000171204.13	17	ENST00000534341.1	1
ENSG00000171208.10	3	ENST00000303155.9	2
ENSG00000171208.10	3	ENST00000562435.6	1
ENSG00000171224.9	3	ENST00000373279.6	3
ENSG00000171227.7	11	ENST00000306406.5	11
ENSG00000171241.9	5	ENST00000303383.8	5
ENSG00000171295.13	3	ENST00000304060.10	2
ENSG00000171295.13	3	ENST00000427505.5	1
ENSG00000171298.13	102	ENST00000302262.8	13
ENSG00000171298.13	102	ENST00000390015.7	89
ENSG00000171302.17	17	ENST00000302345.6	8
ENSG00000171302.17	17	ENST00000392446.10	7
ENSG00000171302.17	17	ENST00000620915.4	2
ENSG00000171307.19	7	ENST00000352634.8	1
ENSG00000171307.19	7	ENST00000370846.8	1
ENSG00000171307.19	7	ENST00000370854.7	4
ENSG00000171307.19	7	ENST00000393760.6	1
ENSG00000171311.13	26	ENST00000370902.8	23
ENSG00000171311.13	26	ENST00000471049.5	1
ENSG00000171311.13	26	ENST00000489158.1	2
ENSG00000171314.9	2063	ENST00000334828.6	2023
ENSG00000171314.9	2063	ENST00000467867.1	40
ENSG00000171316.12	93	ENST00000423902.7	68
ENSG00000171316.12	93	ENST00000525508.1	5
ENSG00000171316.12	93	ENST00000527825.1	19
ENSG00000171316.12	93	ENST00000528280.1	1
ENSG00000171320.15	75	ENST00000305188.13	75
ENSG00000171345.13	9	ENST00000361566.7	5
ENSG00000171345.13	9	ENST00000593096.1	4
ENSG00000171357.6	7	ENST00000371980.4	7
ENSG00000171365.17	7	ENST00000307367.2	1
ENSG00000171365.17	7	ENST00000376088.7	1
ENSG00000171365.17	7	ENST00000376091.8	2
ENSG00000171365.17	7	ENST00000376108.7	1
ENSG00000171365.17	7	ENST00000646398.1	2
ENSG00000171421.13	7	ENST00000505059.7	5
ENSG00000171421.13	7	ENST00000508987.1	2
ENSG00000171425.10	61	ENST00000270451.6	60
ENSG00000171425.10	61	ENST00000587252.5	1
ENSG00000171435.14	1	ENST00000425217.5	1
ENSG00000171444.18	9	ENST00000515367.6	9
ENSG00000171448.9	10	ENST00000373654.1	1
ENSG00000171448.9	10	ENST00000373656.4	9
ENSG00000171453.20	30	ENST00000372344.6	1
ENSG00000171453.20	30	ENST00000512472.5	1
ENSG00000171453.20	30	ENST00000642195.1	21
ENSG00000171453.20	30	ENST00000645141.1	7
ENSG00000171456.20	4	ENST00000644168.1	3
ENSG00000171456.20	4	ENST00000646985.1	1
ENSG00000171466.10	5	ENST00000453372.7	4
ENSG00000171466.10	5	ENST00000588653.5	1
ENSG00000171467.16	4	ENST00000361428.3	4
ENSG00000171469.11	30	ENST00000302851.8	21
ENSG00000171469.11	30	ENST00000424629.5	1
ENSG00000171469.11	30	ENST00000443819.5	3
ENSG00000171469.11	30	ENST00000444611.5	1
ENSG00000171469.11	30	ENST00000465974.5	3
ENSG00000171469.11	30	ENST00000495503.5	1
ENSG00000171475.14	13	ENST00000323571.9	5
ENSG00000171475.14	13	ENST00000578623.1	1
ENSG00000171475.14	13	ENST00000582781.5	1
ENSG00000171475.14	13	ENST00000583130.5	6
ENSG00000171490.13	210	ENST00000355674.9	4
ENSG00000171490.13	210	ENST00000396503.7	2
ENSG00000171490.13	210	ENST00000571133.6	202
ENSG00000171490.13	210	ENST00000573029.1	2
ENSG00000171492.14	19	ENST00000337338.9	1
ENSG00000171492.14	19	ENST00000394593.7	13
ENSG00000171492.14	19	ENST00000525774.5	1
ENSG00000171492.14	19	ENST00000527156.1	4
ENSG00000171497.5	103	ENST00000307720.4	103
ENSG00000171503.12	13	ENST00000307738.5	2
ENSG00000171503.12	13	ENST00000510353.5	1
ENSG00000171503.12	13	ENST00000511912.6	10
ENSG00000171517.6	1	ENST00000440886.1	1
ENSG00000171530.15	17	ENST00000306388.10	1
ENSG00000171530.15	17	ENST00000380377.9	16
ENSG00000171551.12	2	ENST00000304546.6	1
ENSG00000171551.12	2	ENST00000482346.1	1
ENSG00000171552.13	60	ENST00000307677.5	35
ENSG00000171552.13	60	ENST00000376062.6	17
ENSG00000171552.13	60	ENST00000450273.1	8
ENSG00000171566.12	282	ENST00000302078.9	16
ENSG00000171566.12	282	ENST00000499023.7	260
ENSG00000171566.12	282	ENST00000504341.1	1
ENSG00000171566.12	282	ENST00000506192.5	1
ENSG00000171566.12	282	ENST00000506627.5	1
ENSG00000171566.12	282	ENST00000506918.1	1
ENSG00000171566.12	282	ENST00000512773.1	1
ENSG00000171566.12	282	ENST00000515520.1	1
ENSG00000171570.11	1	ENST00000594136.2	1
ENSG00000171603.18	25	ENST00000435891.5	21
ENSG00000171603.18	25	ENST00000650348.1	4
ENSG00000171604.12	21	ENST00000302517.8	1
ENSG00000171604.12	21	ENST00000511048.1	20
ENSG00000171606.18	13	ENST00000424679.6	2
ENSG00000171606.18	13	ENST00000610905.4	7
ENSG00000171606.18	13	ENST00000617501.5	4
ENSG00000171608.16	5	ENST00000361110.6	1
ENSG00000171608.16	5	ENST00000377346.9	1
ENSG00000171608.16	5	ENST00000543390.2	3
ENSG00000171617.14	3	ENST00000302351.8	1
ENSG00000171617.14	3	ENST00000537006.1	1
ENSG00000171617.14	3	ENST00000618628.4	1
ENSG00000171634.18	89	ENST00000306378.11	18
ENSG00000171634.18	89	ENST00000321892.8	2
ENSG00000171634.18	89	ENST00000335221.9	11
ENSG00000171634.18	89	ENST00000342579.8	6
ENSG00000171634.18	89	ENST00000424123.7	23
ENSG00000171634.18	89	ENST00000544778.6	21
ENSG00000171634.18	89	ENST00000578307.1	1
ENSG00000171634.18	89	ENST00000580465.5	1
ENSG00000171634.18	89	ENST00000644067.1	6
ENSG00000171643.14	1	ENST00000613039.1	1
ENSG00000171649.12	41	ENST00000536878.6	1
ENSG00000171649.12	41	ENST00000597850.2	16
ENSG00000171649.12	41	ENST00000598689.1	2
ENSG00000171649.12	41	ENST00000599456.1	20
ENSG00000171649.12	41	ENST00000600053.5	2
ENSG00000171680.23	4	ENST00000340850.10	1
ENSG00000171680.23	4	ENST00000487949.4	1
ENSG00000171680.23	4	ENST00000489097.6	2
ENSG00000171681.12	136	ENST00000261168.8	6
ENSG00000171681.12	136	ENST00000535738.1	1
ENSG00000171681.12	136	ENST00000536444.5	4
ENSG00000171681.12	136	ENST00000537653.5	48
ENSG00000171681.12	136	ENST00000540793.5	46
ENSG00000171681.12	136	ENST00000541654.1	1
ENSG00000171681.12	136	ENST00000543189.5	18
ENSG00000171681.12	136	ENST00000544627.5	1
ENSG00000171681.12	136	ENST00000545723.1	11
ENSG00000171700.14	2	ENST00000332298.9	1
ENSG00000171700.14	2	ENST00000395042.2	1
ENSG00000171703.17	1	ENST00000343484.10	1
ENSG00000171714.12	2	ENST00000324559.9	2
ENSG00000171720.10	15	ENST00000305264.8	13
ENSG00000171720.10	15	ENST00000467533.5	1
ENSG00000171720.10	15	ENST00000469550.6	1
ENSG00000171723.16	7	ENST00000478722.6	4
ENSG00000171723.16	7	ENST00000544752.6	3
ENSG00000171724.3	102	ENST00000302536.3	102
ENSG00000171729.14	17	ENST00000376014.7	4
ENSG00000171729.14	17	ENST00000400796.7	4
ENSG00000171729.14	17	ENST00000428417.5	8
ENSG00000171729.14	17	ENST00000451326.6	1
ENSG00000171735.19	5	ENST00000461311.1	3
ENSG00000171735.19	5	ENST00000467267.1	1
ENSG00000171735.19	5	ENST00000490738.5	1
ENSG00000171747.9	1	ENST00000307751.9	1
ENSG00000171757.17	6	ENST00000446859.7	1
ENSG00000171757.17	6	ENST00000522596.6	2
ENSG00000171757.17	6	ENST00000522830.5	3
ENSG00000171759.10	2	ENST00000553106.6	2
ENSG00000171763.20	1	ENST00000305560.11	1
ENSG00000171766.17	13	ENST00000396659.8	12
ENSG00000171766.17	13	ENST00000675701.1	1
ENSG00000171792.11	53	ENST00000366285.5	1
ENSG00000171792.11	53	ENST00000461997.5	3
ENSG00000171792.11	53	ENST00000464682.2	3
ENSG00000171792.11	53	ENST00000489288.7	46
ENSG00000171793.16	237	ENST00000372616.1	7
ENSG00000171793.16	237	ENST00000463285.6	4
ENSG00000171793.16	237	ENST00000463423.6	6
ENSG00000171793.16	237	ENST00000480420.6	6
ENSG00000171793.16	237	ENST00000498694.2	1
ENSG00000171793.16	237	ENST00000648914.1	1
ENSG00000171793.16	237	ENST00000649124.1	1
ENSG00000171793.16	237	ENST00000649215.1	6
ENSG00000171793.16	237	ENST00000650070.2	205
ENSG00000171798.18	5	ENST00000304613.8	4
ENSG00000171798.18	5	ENST00000478074.5	1
ENSG00000171806.12	11	ENST00000310392.5	7
ENSG00000171806.12	11	ENST00000454472.1	4
ENSG00000171824.14	111	ENST00000304457.11	6
ENSG00000171824.14	111	ENST00000376936.9	104
ENSG00000171824.14	111	ENST00000474216.5	1
ENSG00000171827.11	1	ENST00000330173.6	1
ENSG00000171843.17	6	ENST00000380338.9	5
ENSG00000171843.17	6	ENST00000630269.2	1
ENSG00000171848.15	381	ENST00000304567.10	350
ENSG00000171848.15	381	ENST00000461327.5	1
ENSG00000171848.15	381	ENST00000474701.1	1
ENSG00000171848.15	381	ENST00000485717.1	2
ENSG00000171848.15	381	ENST00000491447.1	1
ENSG00000171848.15	381	ENST00000641498.1	2
ENSG00000171848.15	381	ENST00000652660.1	24
ENSG00000171853.16	1	ENST00000324266.10	1
ENSG00000171858.18	1	ENST00000343986.9	1
ENSG00000171861.11	65	ENST00000304478.9	62
ENSG00000171861.11	65	ENST00000571157.1	1
ENSG00000171861.11	65	ENST00000574509.1	1
ENSG00000171861.11	65	ENST00000574916.1	1
ENSG00000171862.11	7	ENST00000371953.8	7
ENSG00000171863.15	50	ENST00000403564.5	1
ENSG00000171863.15	50	ENST00000462576.5	1
ENSG00000171863.15	50	ENST00000645674.2	46
ENSG00000171863.15	50	ENST00000646909.1	1
ENSG00000171863.15	50	ENST00000647131.1	1
ENSG00000171865.10	77	ENST00000315212.4	75
ENSG00000171865.10	77	ENST00000436842.5	2
ENSG00000171867.17	60	ENST00000379440.9	33
ENSG00000171867.17	60	ENST00000424424.1	22
ENSG00000171867.17	60	ENST00000457586.1	5
ENSG00000171877.21	1	ENST00000449926.5	1
ENSG00000171889.5	1	ENST00000654736.1	1
ENSG00000171914.16	17	ENST00000489129.5	12
ENSG00000171914.16	17	ENST00000561311.5	2
ENSG00000171914.16	17	ENST00000636159.1	3
ENSG00000171928.14	82	ENST00000307767.13	61
ENSG00000171928.14	82	ENST00000476139.5	1
ENSG00000171928.14	82	ENST00000482741.1	2
ENSG00000171928.14	82	ENST00000571018.5	5
ENSG00000171928.14	82	ENST00000574226.5	1
ENSG00000171928.14	82	ENST00000581733.1	12
ENSG00000171940.13	16	ENST00000302342.3	8
ENSG00000171940.13	16	ENST00000371471.6	7
ENSG00000171940.13	16	ENST00000437222.1	1
ENSG00000171943.12	1	ENST00000367123.8	1
ENSG00000171953.16	15	ENST00000474627.8	15
